theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,7,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,8,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,10,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 62, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,11,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,13,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,14,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,16,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,17,0.0278,,0.0,0.0776,0.0498,72,2,0,0.0278,"{""correct"": 2, ""in_sequence"": 70}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,19,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,CVQ,ordinal,20,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,CVQ,semantic,last,0.64,,0.574,0.706,0.066,200,128,0,0.64,"{""correct"": 128, ""in_sequence"": 2, ""out_of_context"": 70}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,3,0.645,,0.5792,0.7108,0.0658,200,129,0,0.645,"{""correct"": 129, ""in_sequence"": 71}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,4,0.265,,0.2041,0.3259,0.0609,200,53,0,0.265,"{""correct"": 53, ""in_sequence"": 147}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,5,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,6,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,7,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,8,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,14,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,20,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,26,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,31,0.0,,0.0,0.0447,0.0447,56,0,1,0.0,"{""garbage"": 1, ""in_sequence"": 55}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,37,0.0,,0.0,0.0447,0.0447,56,0,1,0.0,"{""garbage"": 1, ""in_sequence"": 55}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,43,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,49,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,CVQ,ordinal,50,0.0156,,0.0,0.0639,0.0483,64,1,1,0.0159,"{""correct"": 1, ""garbage"": 1, ""in_sequence"": 62}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-haiku,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,CVQ,semantic,last,0.57,,0.502,0.638,0.068,200,114,0,0.57,"{""correct"": 114, ""in_sequence"": 1, ""out_of_context"": 85}",,,raw,experiments_cloud/results/cot_ivq/claude-haiku-4-5-20251001__nocot/checkpoint.json,model_id=claude-haiku-4-5-20251001; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,3,0.9583,,0.912,1.0,0.0463,96,92,0,0.9583,"{""correct"": 92, ""in_sequence"": 4}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,4,0.585,,0.5173,0.6527,0.0677,200,117,0,0.585,"{""correct"": 117, ""in_sequence"": 83}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,5,0.505,,0.4364,0.5736,0.0686,200,101,0,0.505,"{""correct"": 101, ""in_sequence"": 99}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,6,0.4,,0.3327,0.4673,0.0673,200,80,0,0.4,"{""correct"": 80, ""in_sequence"": 120}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,7,0.34,,0.2748,0.4052,0.0652,200,68,0,0.34,"{""correct"": 68, ""in_sequence"": 132}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,8,0.32,,0.2558,0.3842,0.0642,200,64,0,0.32,"{""correct"": 64, ""in_sequence"": 136}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,9,0.35,,0.2844,0.4156,0.0656,200,70,0,0.35,"{""correct"": 70, ""in_sequence"": 130}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,CVQ,ordinal,10,0.875,,0.8254,0.9246,0.0496,176,154,0,0.875,"{""correct"": 154, ""in_sequence"": 22}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,CVQ,semantic,last,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,3,0.74,,0.6794,0.8006,0.0606,200,148,0,0.74,"{""correct"": 148, ""in_sequence"": 52}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,4,0.365,,0.2988,0.4312,0.0662,200,73,0,0.365,"{""correct"": 73, ""in_sequence"": 127}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,5,0.225,,0.1672,0.2828,0.0578,200,45,0,0.225,"{""correct"": 45, ""in_sequence"": 155}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,6,0.195,,0.14,0.25,0.055,200,39,0,0.195,"{""correct"": 39, ""in_sequence"": 161}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,7,0.175,,0.1221,0.2279,0.0529,200,35,0,0.175,"{""correct"": 35, ""in_sequence"": 165}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,8,0.165,,0.1133,0.2167,0.0517,200,33,0,0.165,"{""correct"": 33, ""in_sequence"": 167}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,10,0.1304,,0.0811,0.1798,0.0493,184,24,0,0.1304,"{""correct"": 24, ""in_sequence"": 160}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,11,0.1354,,0.0864,0.1844,0.049,192,26,0,0.1354,"{""correct"": 26, ""in_sequence"": 166}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,13,0.1354,,0.0864,0.1844,0.049,192,26,0,0.1354,"{""correct"": 26, ""in_sequence"": 166}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,14,0.119,,0.0692,0.1689,0.0499,168,20,0,0.119,"{""correct"": 20, ""in_sequence"": 148}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,16,0.1304,,0.0811,0.1798,0.0493,184,24,0,0.1304,"{""correct"": 24, ""in_sequence"": 160}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,17,0.075,,0.0251,0.1249,0.0499,120,9,0,0.075,"{""correct"": 9, ""in_sequence"": 111}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,19,0.22,,0.1626,0.2774,0.0574,200,44,0,0.22,"{""correct"": 44, ""in_sequence"": 156}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,CVQ,ordinal,20,0.58,,0.5122,0.6478,0.0678,200,116,0,0.58,"{""correct"": 116, ""in_sequence"": 84}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,CVQ,semantic,last,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,2,0.9722,,0.9224,1.0,0.0498,72,70,0,0.9722,"{""correct"": 70, ""in_sequence"": 2}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,3,0.705,,0.6422,0.7678,0.0628,200,141,0,0.705,"{""correct"": 141, ""in_sequence"": 58, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,4,0.34,,0.2748,0.4052,0.0652,200,68,0,0.34,"{""correct"": 68, ""in_sequence"": 132}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,5,0.17,,0.1177,0.2223,0.0523,200,34,0,0.17,"{""correct"": 34, ""in_sequence"": 166}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,6,0.075,,0.0251,0.1249,0.0499,120,9,0,0.075,"{""correct"": 9, ""in_sequence"": 111}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,7,0.0577,,0.0085,0.1069,0.0492,104,6,0,0.0577,"{""correct"": 6, ""in_sequence"": 98}",,,raw,experiments_cloud/results/cot_ivq/claude-opus-4-5-20251101__nocot/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
