theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,4,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,5,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,6,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,7,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,8,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,35,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,63,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,90,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,117,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,144,0.9375,,0.8889,0.9861,0.0486,112,105,0,0.9375,"{""correct"": 105, ""in_sequence"": 7}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,172,0.925,,0.8751,0.9749,0.0499,120,111,0,0.925,"{""correct"": 111, ""in_sequence"": 9}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,IVQ,ordinal,199,0.9191,,0.8711,0.9671,0.048,136,125,0,0.9191,"{""correct"": 125, ""in_sequence"": 11}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,CVQ,ordinal,200,0.9722,,0.9224,1.0,0.0498,72,70,0,0.9722,"{""correct"": 70, ""in_sequence"": 2}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,200,CVQ,semantic,last,1.0,,0.953,1.0,0.047,53,53,0,1.0,"{""correct"": 53}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=3; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,4,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,5,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,6,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,7,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,8,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,50,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,91,0.9375,,0.8889,0.9861,0.0486,112,105,0,0.9375,"{""correct"": 105, ""in_sequence"": 7}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,133,0.9028,,0.8528,0.9527,0.05,144,130,0,0.9028,"{""correct"": 130, ""in_sequence"": 14}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,174,0.825,,0.7721,0.8779,0.0529,200,165,0,0.825,"{""correct"": 165, ""in_sequence"": 35}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,216,0.755,,0.6956,0.8144,0.0594,200,151,0,0.755,"{""correct"": 151, ""in_sequence"": 49}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,257,0.67,,0.6053,0.7347,0.0647,200,134,0,0.67,"{""correct"": 134, ""in_sequence"": 66}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,IVQ,ordinal,299,0.665,,0.5995,0.7304,0.0654,197,131,0,0.665,"{""correct"": 131, ""in_sequence"": 66}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=3; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,CVQ,ordinal,300,0.9479,,0.8981,0.9977,0.0498,96,91,0,0.9479,"{""correct"": 91, ""in_sequence"": 4, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,300,CVQ,semantic,last,1.0,,0.9522,1.0,0.0478,52,52,0,1.0,"{""correct"": 52}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=4; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,4,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,5,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,6,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,7,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,8,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,64,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,120,0.85,,0.8001,0.8999,0.0499,200,170,0,0.85,"{""correct"": 170, ""in_sequence"": 30}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,176,0.79,,0.7336,0.8464,0.0564,200,158,0,0.79,"{""correct"": 158, ""in_sequence"": 42}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,231,0.6,,0.5327,0.6673,0.0673,200,120,0,0.6,"{""correct"": 120, ""in_sequence"": 80}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,287,0.37,,0.3036,0.4364,0.0664,200,74,0,0.37,"{""correct"": 74, ""in_sequence"": 126}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,343,0.305,,0.2416,0.3684,0.0634,200,61,0,0.305,"{""correct"": 61, ""in_sequence"": 139}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,IVQ,ordinal,399,0.3418,,0.2759,0.4077,0.0659,196,67,0,0.3418,"{""correct"": 67, ""in_sequence"": 128, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=4; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,CVQ,ordinal,400,0.8283,,0.7755,0.881,0.0528,198,164,0,0.8283,"{""correct"": 164, ""in_sequence"": 33, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=False; n_malformed=2; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,400,CVQ,semantic,last,1.0,,0.9513,1.0,0.0487,51,51,0,1.0,"{""correct"": 51}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=5; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,460,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,460,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,460,IVQ,ordinal,3,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,460,IVQ,ordinal,4,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
07_cot_ivq,claude-4.5-opus,Claude-4.5,True,cot_thinking,arbitrary_single,flat_nolabel,5,460,IVQ,ordinal,5,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq_arbitrary_single/claude-opus-4-5-20251101__cot_thinking__ARBITRARY_SINGLE/checkpoint.json,model_id=claude-opus-4-5-20251101; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0; thinking_budget=3000
