arm,model,variant,num_keys,num_updates,condition,query_type,behavioral_accuracy,n_trials,n_correct,n_wrong,H_out_all,H_out_correct,H_out_wrong,confusion_gap,provenance_tier,source_file,notes
base,Qwen2.5-3B-Instruct,base,10,10,IVQ_d25,ordinal,0.2,150,30,120,0.04669234520515713,0.05414881087592997,0.04482822878746394,-0.009320582088466034,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,10,IVQ_d50,ordinal,0.13333333333333333,150,20,130,0.06295126276549214,0.07985317776241438,0.060350968150581004,-0.019502209611833375,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,10,IVQ_d75,ordinal,0.06666666666666667,150,10,140,0.07080753533807602,0.0869694920942525,0.06965310985549199,-0.017316382238760517,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,12,FVQ,semantic,0.62,150,93,57,0.03660985679830575,0.02487701870558498,0.055752908423271214,0.030875889717686233,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,12,CVQ,semantic,0.10666666666666667,150,16,134,0.07604859219919358,0.05689379963420971,0.07833573160993791,0.021441931975728204,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,12,IVQ_d25,ordinal,0.16,150,24,126,0.0666847955213379,0.06501084451065003,0.06700364333289748,0.0019927988222474408,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,12,IVQ_d50,ordinal,0.05333333333333334,150,8,142,0.07286145629940592,0.04549813526954143,0.07440305185038419,0.02890491658084276,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,10,12,IVQ_d75,ordinal,0.013333333333333334,150,2,148,0.07760605604268976,0.0851638308181729,0.07750392395112918,-0.007659906867043723,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,4,FVQ,semantic,0.7133333333333334,150,107,43,0.018498131521220623,0.012256211019812717,0.03403035230379385,0.021774141283981134,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,4,CVQ,semantic,0.29333333333333333,150,44,106,0.036527696469918686,0.03577651953057889,0.03683950576549372,0.0010629862349148256,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,4,IVQ_d25,ordinal,0.2866666666666667,150,43,107,0.028595232024777435,0.029846855497288185,0.02809224315264697,-0.001754612344641214,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,4,IVQ_d50,ordinal,0.2866666666666667,150,43,107,0.03220828154693457,0.03264870825623675,0.03203128763571969,-0.0006174206205170618,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,4,IVQ_d75,ordinal,0.18666666666666668,150,28,122,0.03016797710925091,0.034714716874313704,0.02912446306481028,-0.005590253809503426,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,6,FVQ,semantic,0.5733333333333334,150,86,64,0.027141594115606585,0.014112462226026943,0.04464949009222921,0.030537027866202267,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,6,CVQ,semantic,0.19333333333333333,150,29,121,0.04629940819855842,0.044300119845833534,0.04677857648144291,0.0024784566356093746,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,6,IVQ_d25,ordinal,0.30666666666666664,150,46,104,0.03938105015280765,0.03565036383407668,0.04103116140916939,0.005380797575092709,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,6,IVQ_d50,ordinal,0.15333333333333332,150,23,127,0.04465873737358134,0.05123494821825545,0.043467770055254526,-0.007767178163000925,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,6,IVQ_d75,ordinal,0.11333333333333333,150,17,133,0.04542391630746338,0.06524700177931532,0.042890138465196605,-0.022356863314118715,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,8,FVQ,semantic,0.5866666666666667,150,88,62,0.03500796708878853,0.01863508513617301,0.05824689631185577,0.03961181117568276,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,8,CVQ,semantic,0.13333333333333333,150,20,130,0.05495295882122811,0.04815045526507416,0.05599949782986718,0.007849042564793018,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,8,IVQ_d25,ordinal,0.23333333333333334,150,35,115,0.045013173891019755,0.04093978973091436,0.046252899504964896,0.005313109774050535,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,8,IVQ_d50,ordinal,0.14,150,21,129,0.05204563662678767,0.06222118183828392,0.05038915252259061,-0.011832029315693313,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,8,IVQ_d75,ordinal,0.08,150,12,138,0.06027223277191098,0.05855509851828545,0.06042154879396539,0.0018664502756799428,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,10,FVQ,semantic,0.6,150,90,60,0.02777978176352392,0.013470306650079164,0.049243994433691055,0.03577368778361189,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,10,CVQ,semantic,0.11333333333333333,150,17,133,0.06736629088892089,0.0583240359399302,0.06852206783728806,0.010198031897357865,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,10,IVQ_d25,ordinal,0.2,150,30,120,0.052994031506645715,0.05850868523420684,0.05161536807475542,-0.00689331715945142,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,10,IVQ_d50,ordinal,0.1,150,15,135,0.06160296300348681,0.07623413897545545,0.05997727678437918,-0.016256862191076263,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,10,IVQ_d75,ordinal,0.04,150,6,144,0.06975834874063681,0.10332993910323664,0.06835953247552846,-0.03497040662770817,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,12,FVQ,semantic,0.5533333333333333,150,83,67,0.039405882323795334,0.02079204404268843,0.06246481631382328,0.04167277227113485,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,12,CVQ,semantic,0.19333333333333333,150,29,121,0.06372458817527922,0.051624152872813106,0.06662469250396948,0.01500053963115637,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,12,IVQ_d25,ordinal,0.13333333333333333,150,20,130,0.06848883110793558,0.06166799328495558,0.06953819077300948,0.007870197488053898,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,12,IVQ_d50,ordinal,0.09333333333333334,150,14,136,0.07445980221131379,0.08541723895641669,0.07333183078167085,-0.012085408174745835,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
base,Qwen2.5-3B-Instruct,base,12,12,IVQ_d75,ordinal,0.05333333333333334,150,8,142,0.08810369405191645,0.11769913908959768,0.08643634503570906,-0.031262794053888626,raw,lora_intervention/experiments/entropy_lens/results/entropy_base.json,
